event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,event_type_encoded,main_category,main_category_encoded,day_of_week,month,hour,day_of_year,cluster
2019-10-12 09:09:11,view,1004258,2.05301e+18,electronics.smartphone,apple,760.1,537428865,ea5ea267-b168-4603-8fdb-bd7091f6a3e4,2,electronics,7,5,10,9,285,0
2019-10-25 09:17:58,view,1004833,2.05301e+18,electronics.smartphone,samsung,170.79,520146526,45df4440-7988-4470-8125-77abc1e8f865,2,electronics,7,4,10,9,298,0
2019-10-18 08:15:32,view,1002796,2.05301e+18,electronics.smartphone,apple,391.26,557328029,e531d5c9-744b-428a-9b77-793837312c1f,2,electronics,7,4,10,8,291,0
2019-10-14 13:44:57,view,3601005,2.05301e+18,appliances.kitchen.washer,bosher,110.66,550392835,7dae1de1-fa92-43af-b497-77b400bf6f0c,2,appliances,2,0,10,13,287,0
2019-10-27 06:51:48,view,28712282,2.05301e+18,apparel.shoes,baden,39.9,560774639,53cd60b9-1d2c-476e-83a9-2a1cd39918dd,2,apparel,1,6,10,6,300,0
2019-10-30 12:12:54,view,1004902,2.05301e+18,electronics.smartphone,oppo,501.69,563257530,440162dd-d533-4806-b367-968b1f6af6b2,2,electronics,7,2,10,12,303,0
2019-10-18 02:16:36,view,1801881,2.05301e+18,electronics.video.tv,samsung,493.94,514708329,bcfa7ae6-1407-445c-9915-86c824535440,2,electronics,7,4,10,2,291,0
2019-10-28 05:04:01,view,3900720,2.05301e+18,appliances.environment.water_heater,thermex,180.16,562110247,885a92b2-bba5-4d89-a75e-887ebf32758d,2,appliances,2,0,10,5,301,0
2019-10-20 05:55:03,view,12300304,2.05301e+18,construction.tools.drill,alteco,39.35,363209635,65485918-c5bc-4627-a06b-2903158c9a9f,2,construction,5,6,10,5,293,0
2019-10-19 08:38:46,view,28717169,2.05301e+18,apparel.shoes,respect,84.43,514102248,83b2bd0c-e10c-41e4-b677-8af84140db1b,2,apparel,1,5,10,8,292,0
2019-10-19 20:49:21,view,1004875,2.05301e+18,electronics.smartphone,samsung,365.35,562045591,af36d38c-b628-4788-863e-cd225b97acd9,2,electronics,7,5,10,20,292,0
2019-10-04 08:52:10,view,1004713,2.05301e+18,electronics.smartphone,haier,77.2,555953602,d93c75f5-5f19-4c3f-ba25-cf0284ede53f,2,electronics,7,4,10,8,277,0
2019-10-16 16:19:48,view,1004565,2.05301e+18,electronics.smartphone,huawei,169.58,557800769,ccec1c14-f628-43fe-9c96-3c3407a41646,2,electronics,7,2,10,16,289,0
2019-10-10 14:07:14,view,1004870,2.05301e+18,electronics.smartphone,samsung,287.95,532476898,edae69a4-625a-4d5e-87fc-4edee70aa30e,2,electronics,7,3,10,14,283,0
2019-10-30 13:24:19,view,12201818,2.11691e+18,sport.bicycle,biwec,262.34,565780525,a7d9ebe8-e01a-492e-b6f2-ac70d26898d1,2,sport,11,2,10,13,303,0
2019-10-13 14:05:54,view,51000021,2.13491e+18,appliances.environment.vacuum,karcher,152.64,513249207,54bd2824-37d3-4afc-98c1-c1bde1da6ad7,2,appliances,2,6,10,14,286,1
2019-10-14 03:15:21,view,2800563,2.05301e+18,appliances.kitchen.refrigerators,midea,347.47,521344971,383c5d1d-ab75-432e-984d-84fc91373d2f,2,appliances,2,0,10,3,287,0
2019-10-22 05:05:51,view,1005239,2.05301e+18,electronics.smartphone,xiaomi,254.55,562831168,7f994c80-5ab8-4464-9467-3c0693f6d6af,2,electronics,7,1,10,5,295,0
2019-10-28 17:01:46,view,1004833,2.05301e+18,electronics.smartphone,samsung,172.22,512731261,842dbfab-7624-49e5-9d4d-3371791626ec,2,electronics,7,0,10,17,301,0
2019-10-02 15:05:20,view,1004766,2.05301e+18,electronics.smartphone,samsung,253.16,550469505,3a1d294d-d649-4107-a2ba-561476cdd800,2,electronics,7,2,10,15,275,0
2019-10-27 16:58:28,view,1004224,2.05301e+18,electronics.smartphone,xiaomi,435.02,519995490,96ce8cea-2c14-4673-af31-3fa613c0524e,2,electronics,7,6,10,16,300,0
2019-10-07 14:55:35,view,1004840,2.05301e+18,electronics.smartphone,huawei,952.1,557752804,f917920e-c58e-40b5-a444-cb81bbe92a10,2,electronics,7,0,10,14,280,0
2019-10-20 10:56:00,view,1005021,2.05301e+18,electronics.smartphone,oppo,386.08,548997092,ad1a6cba-5acd-4786-b202-8d9cbfdff4b3,2,electronics,7,6,10,10,293,0
2019-10-01 14:50:03,view,8800518,2.05301e+18,electronics.telephone,texet,25.96,520823355,091e3f61-b321-43f8-954f-759ae1b899e4,2,electronics,7,1,10,14,274,0
2019-10-31 11:15:01,view,13201002,2.05301e+18,furniture.bedroom.bed,stendmebel,179.46,539318036,40e4aa15-e448-4492-a00a-fc3364d8cca8,2,furniture,8,3,10,11,304,0
2019-10-13 02:53:02,view,1002524,2.05301e+18,electronics.smartphone,apple,566.96,512581054,977ec8da-2523-4441-84b2-73531e70150d,2,electronics,7,6,10,2,286,0
2019-10-01 21:10:12,view,1004788,2.05301e+18,electronics.smartphone,xiaomi,133.57,555191683,2ede0d49-7ce1-4c2c-b9ee-3359c22fba03,2,electronics,7,1,10,21,274,0
2019-10-23 10:43:36,view,1005014,2.05301e+18,electronics.smartphone,samsung,542.86,536698669,aafade24-0d85-4205-80f2-18c82c7be222,2,electronics,7,2,10,10,296,0
2019-10-24 16:00:54,view,1004833,2.05301e+18,electronics.smartphone,samsung,170.79,563755976,21a15c81-97cb-48d3-99bd-f1c9a312c1f4,2,electronics,7,3,10,16,297,0
2019-10-23 11:10:08,view,29100041,2.05301e+18,appliances.personal.massager,polaris,38.56,529196828,01bf4c59-08bd-423f-bccf-468ec559acd7,2,appliances,2,2,10,11,296,0
2019-10-10 04:13:23,view,7901063,2.05301e+18,furniture.kitchen.chair,shenma,56.63,516976358,0dbefbd2-667f-4548-aa4e-6bce7bb6f2f4,2,furniture,8,3,10,4,283,0
2019-10-28 13:47:55,view,1004322,2.05301e+18,electronics.smartphone,huawei,308.63,513884822,88cd0c1b-a63d-48dc-9a36-c03d83f02a7e,2,electronics,7,0,10,13,301,0
2019-10-26 05:27:09,view,4802121,2.05301e+18,electronics.audio.headphone,microlab,11.56,551867306,0a5953fd-5638-4d73-8b74-c27c5bce454f,2,electronics,7,5,10,5,299,0
2019-10-11 18:17:08,view,1801830,2.05301e+18,electronics.video.tv,yasin,158.05,513523616,415b753d-cf01-4c25-9dd2-34cb3d4d4327,2,electronics,7,4,10,18,284,0
2019-10-04 05:55:41,view,3200427,2.05301e+18,appliances.kitchen.meat_grinder,moulinex,82.34,554322414,0fc79da2-f09e-4697-8804-97f163f13fb7,2,appliances,2,4,10,5,277,0
2019-10-24 13:43:01,view,1004648,2.05301e+18,electronics.smartphone,samsung,590.98,514042525,ce77ef98-d67f-4057-9115-85c85ea67e40,2,electronics,7,3,10,13,297,1
2019-10-23 17:50:45,view,10201797,2.05301e+18,kids.dolls,barbie,68.43,563421174,683536e3-82f9-42d2-b80a-9d5d7dd57985,2,kids,9,2,10,17,296,0
2019-10-31 14:00:28,view,3900833,2.05301e+18,appliances.environment.water_heater,midea,77.19,512417059,de421515-dda4-4a37-a266-7e3d4f15f3fc,2,appliances,2,3,10,14,304,0
2019-10-28 03:18:52,view,4400281,2.05301e+18,appliances.kitchen.coffee_machine,braun,72.05,519180094,843f8cac-548c-4559-83fb-5420f7b5fa8c,2,appliances,2,0,10,3,301,0
2019-10-25 10:12:43,view,5800902,2.05301e+18,electronics.audio.subwoofer,kicx,26.26,514895901,310e5356-d819-4b1e-a373-922a22596616,2,electronics,7,4,10,10,298,0
2019-10-10 22:40:34,view,9001401,2.05301e+18,kids.toys,xiaomi,38.35,512467478,27cc9d57-87d9-4a2a-82b7-e31af3054b2b,2,kids,9,3,10,22,283,0
2019-10-27 06:49:32,view,1004966,2.05301e+18,electronics.smartphone,oppo,218.51,513821360,2e369960-a9c4-4905-95a4-799139ac8c13,2,electronics,7,6,10,6,300,0
2019-10-11 15:49:58,view,6400281,2.05301e+18,computers.components.cpu,intel,302.87,546363660,27f99ec3-555d-46cd-a74e-45294cc70e58,2,computers,4,4,10,15,284,0
2019-10-03 12:20:35,view,1802010,2.05301e+18,electronics.video.tv,yasin,359.08,542637153,0a4867f2-f1ca-43c8-ac42-616aa213d948,2,electronics,7,3,10,12,276,0
2019-10-16 03:27:11,view,1002634,2.05301e+18,electronics.smartphone,apple,369.87,525563667,696593b6-6079-47c9-8aff-9bf0e424c7ae,2,electronics,7,2,10,3,289,0
2019-10-10 02:03:19,view,2800656,2.05301e+18,appliances.kitchen.refrigerators,arg,180.16,539348296,8bd0acc4-c193-44f4-8efc-d4a155454d37,2,appliances,2,3,10,2,283,0
2019-10-20 16:19:59,view,30000120,2.12743e+18,construction.tools.welding,fubag,594.1,543055405,bb7c01fb-81c4-4816-9170-c34d421d2407,2,construction,5,6,10,16,293,0
2019-10-02 03:18:19,view,1306646,2.05301e+18,computers.notebook,acer,532.81,526081734,28abc732-6bc4-4e63-b106-de26a407be67,2,computers,4,2,10,3,275,0
2019-10-24 17:45:38,view,1005252,2.05301e+18,electronics.smartphone,oppo,308.61,562700113,c08ce433-cdd6-47ad-b152-bdee93f5159c,2,electronics,7,3,10,17,297,0
2019-10-24 20:09:06,view,9200557,2.05301e+18,computers.peripherals.keyboard,x-game,6.74,559687813,dcfb9ef6-518a-4bb5-b201-d01d3ee1df5d,2,computers,4,3,10,20,297,0
2019-10-18 11:31:33,view,3601427,2.05301e+18,appliances.kitchen.washer,lg,336.95,519609508,a7c4fbbf-5fd9-4caa-8d61-6660927c51d9,2,appliances,2,4,10,11,291,0
2019-10-14 12:23:32,view,1002547,2.05301e+18,electronics.smartphone,apple,473.37,560120688,1b2a3e1d-6a4b-4926-a115-f7a1f657baab,2,electronics,7,0,10,12,287,0
2019-10-30 07:47:47,view,4803780,2.05301e+18,electronics.audio.headphone,elari,72.05,552439460,27381f24-5084-4c07-b122-263e262c3955,2,electronics,7,2,10,7,303,0
2019-10-03 12:34:44,view,1005102,2.05301e+18,electronics.smartphone,xiaomi,437.33,545798421,f82216f7-c988-4fbc-9b45-2a688c7f4c83,2,electronics,7,3,10,12,276,0
2019-10-22 10:32:30,view,2900958,2.05301e+18,appliances.kitchen.microwave,arg,56.6,516289356,0a3807c0-bc88-43bc-9582-8eff99708d00,2,appliances,2,1,10,10,295,0
2019-10-18 18:31:13,view,1005159,2.05301e+18,electronics.smartphone,xiaomi,225.13,561670313,bf095e3c-78a8-4d66-8050-ae9144b05e52,2,electronics,7,4,10,18,291,0
2019-10-17 10:59:46,view,30901126,2.05301e+18,computers.components.cooler,corsair,15.42,527360365,ae03b2b6-3cc2-4276-aa6d-9cc9f39685be,2,computers,4,3,10,10,290,1
2019-10-12 09:39:03,view,1004750,2.05301e+18,electronics.smartphone,samsung,196.87,546987249,7023b799-89de-4a9c-bdb7-4218f2d9f516,2,electronics,7,5,10,9,285,0
2019-10-12 20:10:47,view,1480598,2.05301e+18,computers.desktop,smart,500.79,526211650,7a5cbc62-988b-4b35-8add-ea22391f915f,2,computers,4,5,10,20,285,0
2019-10-18 02:35:34,view,3701134,2.05301e+18,appliances.environment.vacuum,bosch,105.28,512397607,324e7b1f-68bf-4369-a087-60c9fdb0f83e,2,appliances,2,4,10,2,291,0
2019-10-06 18:03:27,view,1801881,2.05301e+18,electronics.video.tv,samsung,501.89,538671272,c433bc75-fd97-4716-aa43-607f1d413b1c,2,electronics,7,6,10,18,279,0
2019-10-18 04:57:37,view,21406883,2.05301e+18,electronics.clocks,tissot,360.37,537408769,1c00dced-97a6-4a16-9577-c3dd235dae21,2,electronics,7,4,10,4,291,0
2019-10-17 20:35:31,view,7004743,2.05301e+18,kids.carriage,cybex,373.21,516423168,c0c28d03-8f29-406c-94d0-85114ba531ca,2,kids,9,3,10,20,290,0
2019-10-13 15:29:12,cart,1002524,2.05301e+18,electronics.smartphone,apple,584.31,559391846,4feffa57-a552-4e02-ba57-606583d295c5,0,electronics,7,6,10,15,286,0
2019-10-20 07:16:50,view,1005100,2.05301e+18,electronics.smartphone,samsung,142.58,541218316,64f97430-2d89-416b-bf51-4b669983a806,2,electronics,7,6,10,7,293,0
2019-10-05 00:57:31,view,1004205,2.05301e+18,electronics.smartphone,xiaomi,137.45,512569875,96fc1a82-c050-4b3a-bdb3-5f55e5949b45,2,electronics,7,5,10,0,278,0
2019-10-30 14:10:08,view,1004961,2.05301e+18,electronics.smartphone,oppo,166.41,517870406,9a510cc3-c318-4c7d-ae1c-cdb10b50ac8f,2,electronics,7,2,10,14,303,0
2019-10-15 14:20:00,view,3700851,2.05301e+18,appliances.environment.vacuum,vitek,61.68,536072117,6e7a2bf1-3494-4cdb-8327-3174d94df2c9,2,appliances,2,1,10,14,288,0
2019-10-18 18:30:01,purchase,18500060,2.05301e+18,electronics.tablet,xp-pen,429.61,523166820,b210ad7f-fe8f-483e-8cb3-44df47beaf13,1,electronics,7,4,10,18,291,0
2019-10-21 10:02:39,view,1004739,2.05301e+18,electronics.smartphone,xiaomi,190.22,562555542,4a16d6a2-706c-4ff2-b30f-f4560cb7889b,2,electronics,7,0,10,10,294,0
2019-10-27 12:26:58,view,1005066,2.05301e+18,electronics.smartphone,xiaomi,221.11,528995717,68e46e42-af91-4779-8a00-08a8aff00fca,2,electronics,7,6,10,12,300,0
2019-10-06 14:22:13,view,1005064,2.05301e+18,electronics.smartphone,xiaomi,202.06,541696145,1fb7221b-0856-4b7c-997c-6797aa270b1c,2,electronics,7,6,10,14,279,0
2019-10-02 12:29:37,view,21404682,2.05301e+18,electronics.clocks,orient,232.18,515795931,622e2afd-e014-44c9-9c75-ee369a11c0ad,2,electronics,7,2,10,12,275,0
2019-10-15 11:55:17,view,1801704,2.05301e+18,electronics.video.tv,samsung,421.89,512550587,88421445-3901-4d41-83ce-cc7c56c88d2f,2,electronics,7,1,10,11,288,0
2019-10-10 17:05:41,view,1004886,2.05301e+18,electronics.smartphone,oppo,154.16,522850792,0bb3d3ba-5d4a-423d-b53c-1addb1260197,2,electronics,7,3,10,17,283,0
2019-10-22 12:18:20,view,21400656,2.05301e+18,electronics.clocks,orient,167.31,515894219,efc763e5-409e-40c0-8955-763ad8397864,2,electronics,7,1,10,12,295,0
2019-10-07 17:41:42,view,1003306,2.05301e+18,electronics.smartphone,apple,583.05,517460079,a3be8ba5-b074-4e94-af0e-4efa1ffa249b,2,electronics,7,0,10,17,280,0
2019-10-05 15:19:12,view,48200027,2.14666e+18,apparel.dress,mltl,32.18,555604667,80b247ba-17b8-4b35-a6bf-8ad2fe7a7df8,2,apparel,1,5,10,15,278,0
2019-10-29 04:40:49,view,8800969,2.05301e+18,electronics.telephone,fly,9.76,565266659,7caa2df7-d0c8-4584-8a1b-a7a4095cd312,2,electronics,7,1,10,4,302,0
2019-10-16 13:41:37,view,1005006,2.05301e+18,electronics.smartphone,xiaomi,87.73,517427992,2dc53a01-382b-4d09-bf29-ff3afafce7a3,2,electronics,7,2,10,13,289,0
2019-10-09 14:52:08,view,5100334,2.05301e+18,electronics.clocks,wonlex,19.82,558482768,8f1bd51a-f61e-44f6-b222-a90b6ce95260,2,electronics,7,2,10,14,282,0
2019-10-21 06:35:19,view,5700585,2.05301e+18,auto.accessories.player,pioneer,200.78,530974268,8748fb14-95c5-4387-8f5a-1bf0840c7ad1,2,auto,3,0,10,6,294,0
2019-10-28 20:16:01,view,2900378,2.05301e+18,appliances.kitchen.microwave,midea,82.34,541760118,a5bed192-a7d3-4d89-805d-d346757da152,2,appliances,2,0,10,20,301,0
2019-10-18 08:17:58,view,45600267,2.11691e+18,apparel.shoes,shagovita,61.76,515577732,011d6505-8dac-4c36-90f2-d6bd48fe4833,2,apparel,1,4,10,8,291,0
2019-10-28 02:24:20,view,8800448,2.05301e+18,electronics.telephone,nokia,46.08,523605141,45dbf1f6-1191-4f47-8ebd-5b0e26460b98,2,electronics,7,0,10,2,301,0
2019-10-23 18:10:00,view,1003310,2.05301e+18,electronics.smartphone,apple,696.03,512616987,5df5a75a-271d-41d2-a046-5bed92ed6823,2,electronics,7,2,10,18,296,0
2019-10-13 18:58:21,view,5100723,2.05301e+18,electronics.clocks,mykronoz,226.26,526766490,b13dcd99-4b51-4c88-8d04-1b7a686764c3,2,electronics,7,6,10,18,286,0
2019-10-25 10:40:24,view,1004659,2.05301e+18,electronics.smartphone,samsung,726.63,516997708,13a1766a-acbc-4a75-843a-405f48dee980,2,electronics,7,4,10,10,298,0
2019-10-13 05:39:01,view,1004902,2.05301e+18,electronics.smartphone,oppo,592.01,521015149,e874e431-f247-47d3-b7e5-33e5cfc55fee,2,electronics,7,6,10,5,286,0
2019-10-25 15:35:58,view,1003304,2.05301e+18,electronics.smartphone,apple,576.57,514734849,88490e50-91c6-4232-b665-1cba052cd4d0,2,electronics,7,4,10,15,298,0
2019-10-27 06:29:52,view,5800616,2.05301e+18,electronics.audio.subwoofer,kicx,18.53,524761856,c3771fac-1734-4523-9612-633770c7f455,2,electronics,7,6,10,6,300,0
2019-10-05 06:41:30,cart,1002633,2.05301e+18,electronics.smartphone,apple,358.57,547588429,6a4e1491-0bfc-40f5-924d-9e9ebd3ef163,0,electronics,7,5,10,6,278,0
2019-10-09 16:06:56,view,1004436,2.05301e+18,electronics.smartphone,samsung,190.46,542187210,b82b4fd9-849e-46f7-b245-ec9a3c95c884,2,electronics,7,2,10,16,282,0
2019-10-12 19:37:32,view,1005163,2.05301e+18,electronics.smartphone,xiaomi,294.67,515997702,6e8d1039-fd6d-39e4-29fd-d88e6cbfb636,2,electronics,7,5,10,19,285,0
2019-10-04 03:19:38,view,1004767,2.05301e+18,electronics.smartphone,samsung,252.88,514965442,ff6dfeb5-4ac1-47a5-b1bc-b0887a797d1e,2,electronics,7,4,10,3,277,0
2019-10-10 01:50:54,view,12301310,2.05301e+18,construction.tools.drill,alteco,165.77,553829253,8b547802-b181-478d-8bd4-f8ade61918a6,2,construction,5,3,10,1,283,0
2019-10-04 12:32:41,view,1004856,2.05301e+18,electronics.smartphone,samsung,132.05,555602216,8a37ed60-fb3e-41ab-8bc0-9b7c291b1b07,2,electronics,7,4,10,12,277,0
2019-10-14 10:04:43,view,55000013,2.14655e+18,apparel.costume,jordan,190.46,514283529,6bb8b9d6-66b7-4b44-99ce-cddb65f5a4d5,2,apparel,1,0,10,10,287,0
2019-10-05 10:26:07,view,3601481,2.05301e+18,appliances.kitchen.washer,teka,755.05,516037300,3512f7cb-5a60-48e2-9dd2-b585a7249685,2,appliances,2,5,10,10,278,0
2019-10-28 19:21:09,view,8800048,2.05301e+18,electronics.telephone,nokia,22.02,512610452,f387b1b4-57ab-40d3-8f86-7e11b1ba2dfd,2,electronics,7,0,10,19,301,0
2019-10-16 09:23:57,view,1003934,2.05301e+18,electronics.smartphone,lg,344.9,516412911,865aafe8-061d-4ee8-9fe2-65d0474f13e6,2,electronics,7,2,10,9,289,0
2019-10-15 15:40:28,view,1004836,2.05301e+18,electronics.smartphone,samsung,229.44,528367918,1ed0d873-3a93-4ddc-991e-24342dbc7bdc,2,electronics,7,1,10,15,288,0
2019-10-05 18:40:33,view,1004833,2.05301e+18,electronics.smartphone,samsung,173.93,525675689,b6103c27-1451-4c56-bfde-c29c40ef2041,2,electronics,7,5,10,18,278,0
2019-10-21 05:44:30,view,2900536,2.05301e+18,appliances.kitchen.microwave,elenberg,50.91,520966895,b0d216f9-9973-4072-a853-cf059882ee1f,2,appliances,2,0,10,5,294,0
2019-10-31 18:58:21,purchase,1004858,2.05301e+18,electronics.smartphone,samsung,131.53,551258534,47a00c98-467b-4aed-abb4-75a596b94223,1,electronics,7,3,10,18,304,0
2019-10-13 16:42:15,view,1306185,2.05301e+18,computers.notebook,acer,386.08,514820596,0c3b8770-e2a6-4a9d-9897-615026106047,2,computers,4,6,10,16,286,0
2019-10-18 15:41:42,view,1005160,2.05301e+18,electronics.smartphone,xiaomi,225.13,561620246,134d6202-62a8-424a-aef7-404ea1de3c39,2,electronics,7,4,10,15,291,0
2019-10-19 02:39:27,view,10900026,2.05301e+18,appliances.kitchen.mixer,panasonic,43.01,520263139,24968d7a-4231-4726-9c1c-75632a7d5e85,2,appliances,2,5,10,2,292,0
2019-10-19 02:25:07,view,1005162,2.05301e+18,electronics.smartphone,xiaomi,291.75,545589356,4ba69e2f-e17d-4a4a-b418-a6b12610060a,2,electronics,7,5,10,2,292,0
2019-10-30 15:53:19,view,1004785,2.05301e+18,electronics.smartphone,huawei,256.41,535457360,a71208f5-8c6d-4f8b-86f7-2cd474192eb7,2,electronics,7,2,10,15,303,0
2019-10-24 09:24:19,view,1005159,2.05301e+18,electronics.smartphone,xiaomi,222.13,524136501,516b2f39-4986-4e47-ae76-fb9fc56f4987,2,electronics,7,3,10,9,297,0
2019-10-02 07:05:48,view,1004565,2.05301e+18,electronics.smartphone,huawei,172.21,518407444,4009bc5e-2603-4a4f-a0a7-ca8a205fde19,2,electronics,7,2,10,7,275,0
2019-10-12 06:18:46,view,1004436,2.05301e+18,electronics.smartphone,samsung,180.16,535896743,592472a5-3f1f-4360-a6f3-2cb94191b008,2,electronics,7,5,10,6,285,0
2019-10-20 18:38:06,view,6500998,2.05301e+18,computers.components.motherboard,asrock,102.67,562152875,216d2322-6d0c-479d-a025-77b3a0b56b7f,2,computers,4,6,10,18,293,0
2019-10-12 06:17:51,view,1306986,2.05301e+18,computers.notebook,asus,965.28,557110465,27c9e2f3-7226-49b1-bb94-74161b61aee7,2,computers,4,5,10,6,285,0
2019-10-27 18:31:07,view,6300984,2.05301e+18,appliances.kitchen.kettle,redmond,28.25,537204635,48e0f188-60d4-4591-8233-07b8184de54e,2,appliances,2,6,10,18,300,0
2019-10-13 16:35:09,view,21800056,2.05301e+18,computers.peripherals.mouse,cnd,6.41,547694399,3b476494-4928-4592-bdfb-ae56927a36ce,2,computers,4,6,10,16,286,0
2019-10-24 13:25:29,view,8901312,2.05301e+18,kids.toys,fisher-price,26.49,512897456,b1415e5c-cd8d-4cd4-8674-57776cbdad79,2,kids,9,3,10,13,297,0
2019-10-13 12:24:49,view,4400522,2.05301e+18,appliances.kitchen.coffee_machine,polaris,103.89,519056900,1461e6c8-8d94-40db-9bc1-755ba11f3a1b,2,appliances,2,6,10,12,286,0
2019-10-22 19:22:05,view,1004863,2.05301e+18,electronics.smartphone,samsung,170.63,560949628,52d18452-c968-443f-8cb3-7875b8e8c91e,2,electronics,7,1,10,19,295,0
2019-10-16 10:54:13,view,3200549,2.05301e+18,appliances.kitchen.meat_grinder,dauscher,25.71,548875301,fac62804-fec3-4b38-a169-ab2a5f75c856,2,appliances,2,2,10,10,289,0
2019-10-19 06:42:06,view,1004386,2.05301e+18,electronics.smartphone,oppo,776.08,561801086,11121a37-a8b4-4e88-b93e-8dff57f9e3ad,2,electronics,7,5,10,6,292,0
2019-10-17 16:14:25,view,1002544,2.05301e+18,electronics.smartphone,apple,460.07,561280370,554ae3bd-1170-4449-8b0c-f4810b631866,2,electronics,7,3,10,16,290,0
2019-10-05 14:56:40,view,7900404,2.05301e+18,furniture.kitchen.chair,selby,38.58,523013821,8780ae10-1eb2-48fc-aad6-c9e21938a3fc,2,furniture,8,5,10,14,278,0
2019-10-28 03:41:01,view,3701221,2.05301e+18,appliances.environment.vacuum,dauscher,48.37,532769022,aa7bcade-2df5-4c0a-ba91-2f74ea677c4a,2,appliances,2,0,10,3,301,0
2019-10-05 03:58:37,view,1004545,2.05301e+18,electronics.smartphone,huawei,514.53,530253176,51031e03-b345-42bc-a6d3-073ed21a7e9b,2,electronics,7,5,10,3,278,0
2019-10-25 12:35:08,view,4000170,2.05301e+18,construction.tools.generator,tefal,154.42,548334429,ce9bfb0b-1bf5-41d4-be7b-0d6b8feee0f2,2,construction,5,4,10,12,298,0
2019-10-29 19:43:11,view,1004767,2.05301e+18,electronics.smartphone,samsung,243.22,560021937,46ce1ae0-4263-43bf-9db7-b826812ccfcc,2,electronics,7,1,10,19,302,0
2019-10-10 15:12:13,view,3600661,2.05301e+18,appliances.kitchen.washer,samsung,293.18,532436755,8c3aad8b-7be5-49f3-8155-791a745f64fd,2,appliances,2,3,10,15,283,0
2019-10-15 02:09:27,view,5200142,2.05301e+18,computers.ebooks,pocketbook,185.08,560308315,81295c73-c865-458b-9f0d-a46e92f26558,2,computers,4,1,10,2,288,0
2019-10-24 03:46:54,view,1005156,2.05301e+18,electronics.smartphone,xiaomi,329.25,563531096,2193e6ce-ccef-4040-a5d6-e1639175f31d,2,electronics,7,3,10,3,297,0
2019-10-27 00:26:40,view,1801904,2.05301e+18,electronics.video.tv,samsung,475.94,559028246,6a360c54-cb13-4c00-8c9a-f89235a09df9,2,electronics,7,6,10,0,300,0
2019-10-23 16:38:06,view,2701886,2.05301e+18,appliances.kitchen.refrigerators,beko,325.82,531023844,a8b8e7e8-b677-4fa2-9b2a-b552b4687822,2,appliances,2,2,10,16,296,0
2019-10-31 19:01:59,view,8800028,2.05301e+18,electronics.telephone,texet,43.5,518555293,8c39265c-172b-4cb5-b9c5-889077b1f715,2,electronics,7,3,10,19,304,0
2019-10-29 14:57:02,view,1801739,2.05301e+18,electronics.video.tv,samsung,270.02,531332273,2850df76-80ba-4191-b6c8-0ca2d33ff29d,2,electronics,7,1,10,14,302,0
2019-10-01 04:23:51,view,21400503,2.05301e+18,electronics.clocks,casio,76.71,512868222,57e6b517-8085-4bb2-b60e-22cbca25f4e6,2,electronics,7,1,10,4,274,0
2019-10-28 19:25:48,view,5100577,2.05301e+18,electronics.clocks,samsung,291.92,535552929,04bb8c63-43d5-4b1f-82e3-0d28ad6df849,2,electronics,7,0,10,19,301,0
2019-10-21 15:12:09,purchase,1004741,2.05301e+18,electronics.smartphone,xiaomi,189.97,515338288,9fbf5686-cd9f-43a3-b3f8-975ffe5556dc,1,electronics,7,0,10,15,294,0
2019-10-15 15:34:49,view,11100223,2.05301e+18,appliances.personal.scales,elenberg,14.13,515621958,e3d22d72-26a4-43ac-96ba-3ad650ff6720,2,appliances,2,1,10,15,288,0
2019-10-13 10:44:07,purchase,1004750,2.05301e+18,electronics.smartphone,samsung,196.8,517299196,47f41c3f-afbf-4b7d-a8c2-eb4114d3ce91,1,electronics,7,6,10,10,286,0
2019-10-02 10:41:14,view,6200284,2.05301e+18,appliances.environment.air_heater,tefal,90.06,549683951,25e12bc0-21bf-4ad3-bb0d-d0dfe205b00e,2,appliances,2,2,10,10,275,0
2019-10-15 12:04:38,view,1004433,2.05301e+18,electronics.smartphone,samsung,257.15,512579581,75e6e174-2932-4a14-85dc-0d213dff7bc2,2,electronics,7,1,10,12,288,0
2019-10-06 15:24:49,view,4700422,2.05301e+18,auto.accessories.videoregister,neoline,110.39,516449906,8381bdca-07b9-4fd0-a2a8-c790b80441ce,2,auto,3,6,10,15,279,0
2019-10-12 12:27:20,view,1003310,2.05301e+18,electronics.smartphone,apple,696.13,516915626,e3fef18c-37ee-4959-8478-9b2a0a232e12,2,electronics,7,5,10,12,285,1
2019-10-27 15:10:09,view,4700478,2.05301e+18,auto.accessories.videoregister,sho-me,141.92,561814594,bd20358d-3f92-43b6-a557-707128d4f105,2,auto,3,6,10,15,300,0
2019-10-09 16:31:09,view,1005101,2.05301e+18,electronics.smartphone,xiaomi,433.72,548069106,178bec97-60ac-43d1-a3d2-9acc397ee6e6,2,electronics,7,2,10,16,282,0
2019-10-30 19:23:45,view,48200469,2.14666e+18,apparel.dress,annaanna,46.33,519063329,e3bd181a-ac0e-40f5-ba43-bc5961945138,2,apparel,1,2,10,19,303,0
2019-10-28 11:35:35,view,5100712,2.05301e+18,electronics.clocks,aimoto,58.95,540605789,e57804ee-6173-4d34-8ed8-01579ea69003,2,electronics,7,0,10,11,301,1
